CustomerID,Age,Gender,Geography,Income,CreditScore,CardType,CreditLimit,OutstandingBalance,AvgMonthlySpend,LatePaymentCount_12m,CashAdvanceCount_12m,RewardPoints,TenureMonths,NumProducts,HasOnlineBanking,HasMobileApp,CustomerServiceCalls_6m,Churn,Churn_Probability,Churn_Prediction,Risk_Level,Churn_Signals,Recommendations
TESTCUST200468,42,Male,UK,178637,790,Platinum,117663,3863,32438,1,2,208884,2,5,Yes,Yes,1,No,0.19224214130096484,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200469,49,Male,USA,81022,685,Silver,548057,59838,8786,2,0,92525,76,5,Yes,Yes,2,No,0.025484729014448135,No,low,None detected,No action needed
TESTCUST200470,29,Female,UK,141449,809,Silver,161002,26806,62848,1,0,175215,118,3,Yes,Yes,0,No,0.05369117575677901,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200471,61,Male,Australia,213278,439,Gold,430535,338752,12056,2,2,109216,48,1,Yes,No,6,No,0.18571677691054705,No,low,None detected,No action needed
TESTCUST200472,41,Male,Canada,122930,611,Platinum,57466,243894,14191,1,2,236781,66,2,Yes,Yes,2,No,0.13197865560365557,No,low,None detected,No action needed
TESTCUST200473,52,Male,USA,38325,368,Silver,595264,124882,58308,1,3,73079,56,2,Yes,Yes,2,No,0.06784369518816179,No,low,None detected,No action needed
TESTCUST200474,52,Male,USA,99904,673,Gold,408050,97199,65632,1,0,26843,82,4,Yes,Yes,0,No,0.032010387546814394,No,low,None detected,No action needed
TESTCUST200475,67,Female,Canada,210461,712,Gold,85181,442195,7622,0,0,63351,127,4,Yes,Yes,1,No,0.18848310063123552,No,low,None detected,No action needed
TESTCUST200476,64,Male,Canada,39116,759,Silver,106518,467506,89982,2,0,179048,18,4,Yes,No,1,Yes,0.6333842992205372,Yes,high,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200477,60,Female,UK,120482,453,Gold,406705,238523,45769,3,2,224060,124,1,Yes,Yes,1,No,0.08124799919967987,No,low,None detected,No action needed
TESTCUST200478,46,Male,UK,33465,444,Silver,38992,512191,5230,2,0,30095,103,1,Yes,Yes,2,No,0.2594386772857564,No,medium,None detected,No action needed
TESTCUST200479,68,Female,India,80306,623,Gold,498044,235031,58930,3,4,211381,103,1,Yes,Yes,6,No,0.18017981224042753,No,low,None detected,No action needed
TESTCUST200480,33,Female,India,131399,366,Silver,350764,170721,42385,1,0,187084,139,5,No,Yes,2,No,0.05516189838824926,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200481,23,Male,Australia,75889,605,Gold,56357,266861,2713,3,1,172246,6,2,Yes,Yes,2,No,0.18204140117414597,No,low,low_tenure: New or short-tenure customer; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200482,52,Male,Canada,25400,477,Gold,288685,190199,69481,0,2,143657,22,5,No,No,2,No,0.18700347459557987,No,low,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer; missing_features: Lacks popular value-added services,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200483,53,Male,Canada,91317,524,Gold,32495,462678,27809,3,2,24532,37,1,Yes,Yes,4,No,0.36670546579716634,No,medium,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200484,53,Female,Australia,76664,526,Gold,140878,185382,58559,3,2,206796,142,2,No,Yes,3,Yes,0.444933810877017,No,medium,None detected,No action needed
TESTCUST200485,62,Male,UK,142955,725,Platinum,401090,95246,52800,2,0,228322,112,4,Yes,Yes,0,No,0.04647162755102327,No,low,None detected,No action needed
TESTCUST200486,62,Male,India,144616,513,Silver,294254,140398,42719,2,0,212460,40,4,No,Yes,5,No,0.10664542900605949,No,low,None detected,No action needed
TESTCUST200487,33,Female,India,29851,706,Silver,173207,408435,41883,0,0,26872,11,1,Yes,No,0,Yes,0.7003836032388664,Yes,critical,high_churn_probability: Model predicts high likelihood of churn; low_tenure: New or short-tenure customer; low_tenure: New or short-tenure customer,[HIGH] Immediate attention required - high churn risk; [HIGH] Schedule proactive customer outreach; [HIGH] Assign dedicated onboarding support
TESTCUST200488,63,Female,UK,172380,722,Gold,312945,220554,27192,2,1,30146,88,3,Yes,Yes,2,No,0.02859478427073465,No,low,None detected,No action needed
TESTCUST200489,26,Female,Canada,168460,486,Silver,109217,72670,45574,2,3,12438,147,2,Yes,Yes,1,No,0.11231898729078077,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200490,24,Male,India,216966,769,Gold,136900,298777,67693,1,0,2573,101,1,Yes,Yes,2,No,0.08572211343331369,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200491,58,Female,Canada,217191,840,Gold,335627,213582,48361,4,1,57104,56,4,No,Yes,1,No,0.12334614413226937,No,low,None detected,No action needed
TESTCUST200492,26,Male,Australia,211923,420,Silver,553834,86901,80510,1,1,28453,25,3,No,Yes,3,No,0.06625967405447569,No,low,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200493,71,Female,India,206929,799,Silver,383324,29038,2762,1,2,78427,118,4,Yes,Yes,4,No,0.048586858640656115,No,low,None detected,No action needed
TESTCUST200494,23,Male,Australia,129089,468,Silver,221931,488344,57413,3,2,173208,32,4,No,Yes,4,No,0.2995406312511436,No,medium,low_tenure: New or short-tenure customer; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200495,47,Male,Canada,42871,818,Gold,77978,208741,70913,2,1,231942,21,5,No,Yes,2,No,0.21695952215755962,No,low,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200496,60,Female,Canada,75791,838,Silver,442553,284407,52568,3,0,186267,112,3,Yes,Yes,2,No,0.04205650047920288,No,low,None detected,No action needed
TESTCUST200497,40,Female,Australia,128258,489,Platinum,309000,364374,24314,4,1,63571,137,1,Yes,No,3,Yes,0.4587145882379331,No,medium,None detected,No action needed
TESTCUST200498,38,Male,Canada,179239,647,Gold,158317,351196,33560,2,0,120489,125,2,No,Yes,1,Yes,0.43875466064442487,No,medium,None detected,No action needed
TESTCUST200499,40,Male,USA,147932,599,Platinum,593627,304711,20781,4,3,197182,43,5,Yes,Yes,3,No,0.270985236985237,No,medium,None detected,No action needed
